u,g,r,i,z,redshift
19.74534,18.32961,17.6836,17.3086,17.02484,0.09223181
19.057,17.40883,16.62365,16.209979999999998,15.91351,0.073780954
20.78777,18.76598,17.67623,17.21217,16.877779999999998,0.14060837
19.69261,17.7612,16.84682,16.424529999999994,16.08136,0.087153494
19.25059,18.11468,17.726110000000006,17.34941,17.27192,0.07039732
20.09115,18.78595,17.75585,17.33195,17.00534,0.17945218
19.05546,17.86211,17.4605,17.17335,17.097939999999998,0.05561924
18.58192,17.652160000000006,17.0995,16.65963,16.47265,0.11142415
20.00548,18.68605,17.87106,17.420370000000002,17.13626,0.13409966
20.52466,18.60624,17.65184,17.22854,16.88007,0.11019719
20.4088,18.32749,17.24615,16.7708,16.419610000000002,0.13080537
20.27862,18.41518,17.50076,17.11102,16.80783,0.09948665
20.28942,18.1687,17.05005,16.57408,16.213260000000002,0.13578612
19.34892,18.05873,17.720860000000005,17.459220000000002,17.53213,0.03591317
20.83645,18.64888,17.638920000000006,17.206139999999998,16.86995,0.1157276
20.47095,18.45424,17.33827,16.88717,16.53547,0.14179897
18.83,17.2629,16.5548,16.200570000000006,15.991979999999998,0.064241886
20.27021,18.56002,17.367620000000002,16.87574,16.56413,0.17877913
20.14385,18.73232,17.78419,17.32144,17.00841,0.15598792
18.98284,17.701970000000006,16.8277,16.386789999999998,16.08021,0.13460958
17.00415,15.66084,15.021770000000002,14.65014,14.35475,0.035788417
20.75667,18.53968,17.40965,16.97839,16.61798,0.14061368
19.79945,18.03967,17.1962,16.8201,16.52422,0.086738706
18.82544,17.33686,16.48926,16.11024,15.80808,0.093829155
18.83406,17.63414,17.19819,16.90383,16.786089999999998,0.05534947
18.07135,16.879939999999998,16.34509,16.008960000000002,15.79959,0.05660367
21.11838,18.65372,17.44141,16.96921,16.54806,0.16265649
19.1221,17.75724,16.98299,16.54964,16.25348,0.10946369
20.00456,18.44324,17.52465,16.98259,16.63026,0.1394074
19.38494,17.71354,16.9581,16.5702,16.267329999999998,0.07206893
19.73764,17.815520000000006,16.866020000000002,16.41979,16.084139999999998,0.09643209
20.313,18.49532,17.35537,16.875770000000006,16.486439999999998,0.15751183
19.94598,18.67903,17.78356,17.312720000000002,16.97436,0.16048074
19.64055,18.36682,17.71341,17.3245,17.04934,0.1093657
19.6645,17.65241,16.576420000000002,16.11274,15.72819,0.121384144
21.88467,19.34373,18.19866,17.73563,17.41262,0.14387196
20.69863,18.72182,17.61711,17.15963,16.75159,0.14650506
19.28524,17.95461,17.28675,16.88312,16.67135,0.09786832
18.93344,17.503120000000006,16.665210000000002,16.222360000000002,15.94469,0.108899
18.13829,16.73049,16.07626,15.72608,15.46545,0.052651584
17.53886,16.15355,15.60065,15.26668,15.06151,0.030415295
19.59178,18.32745,17.60109,17.2035,16.98412,0.12369442
20.1899,18.11876,17.1159,16.67216,16.30482,0.1099928
20.41973,18.5748,17.55481,17.07935,16.7469,0.1300593
20.11643,18.23388,17.14552,16.65549,16.277179999999998,0.13746232
19.267,17.21031,16.181060000000002,15.73472,15.34331,0.10460818
19.02384,17.81019,17.121389999999998,16.73321,16.47004,0.10781622
18.062520000000006,16.727420000000002,16.08608,15.736,15.4931,0.057188034
19.58605,18.00386,17.30472,16.8925,16.56363,0.07910979
18.96717,17.7084,17.17491,16.79897,16.58858,0.072879314
19.13279,18.04607,17.49008,17.14149,16.91688,0.10027355
20.3955,18.46195,17.49727,17.06444,16.72006,0.109849274
19.48821,18.2015,17.47924,17.08229,16.833,0.117188334
20.45177,18.78134,17.777839999999994,17.34253,16.97778,0.14090478
20.16052,18.17181,17.18882,16.76886,16.43828,0.10704833
19.29949,18.02252,17.33557,16.9663,16.76967,0.10628325
18.49607,16.92474,16.203689999999998,15.8361,15.61105,0.054304123
20.70922,18.25901,16.95469,16.452289999999998,16.09744,0.17000252
20.39781,18.41267,17.30582,16.82489,16.48601,0.14026386
20.20493,18.26489,17.24628,16.761770000000002,16.44153,0.11898506
19.10027,18.03476,17.60949,17.39226,17.23134,0.071160674
17.837139999999994,16.351589999999998,15.633070000000002,15.248679999999998,15.00009,0.050258756
20.66721,18.72061,17.51534,17.0249,16.646810000000002,0.16959208
19.805020000000006,18.381870000000006,17.65958,17.290760000000002,17.04727,0.10666269
19.12338,17.18592,16.22239,15.79044,15.47684,0.08852649
20.25544,18.68437,17.88663,17.492720000000002,17.178,0.10241157
20.04938,18.138720000000006,17.02737,16.5787,16.23122,0.13842851
19.69508,17.66315,16.660239999999998,16.19012,15.805829999999998,0.104860365
19.545,17.73263,16.8455,16.4386,16.117520000000006,0.083854616
18.922,16.97893,16.09679,15.675070000000002,15.32871,0.06609857
19.98276,18.11583,17.06983,16.561139999999998,16.1331,0.12845051
18.95641,17.30143,16.533079999999998,16.14625,15.89113,0.06782621
19.03188,17.74544,17.146639999999998,16.784779999999998,16.57249,0.08192533
20.24726,18.64989,17.63397,17.22034,16.95385,0.15159541
19.06418,17.37839,16.56587,16.13888,15.84939,0.07518357
18.83837,17.02729,16.241410000000002,15.86276,15.5514,0.051029265
17.82274,16.65505,16.3102,16.099429999999998,15.92944,0.024366377
17.547639999999998,16.29714,15.7284,15.44405,15.32533,0.047879994
18.83905,17.81579,17.53585,17.2639,17.15566,0.04960364
20.34065,18.56659,17.73328,17.37769,17.07076,0.09453642
19.13733,17.87201,17.17335,16.75771,16.46319,0.10738909
18.92609,17.83602,17.3633,17.0438,16.86443,0.07850641
23.07436,18.19969,17.638820000000006,17.26587,17.0226,0.019977627
19.33224,18.0262,17.41168,17.04376,16.760579999999994,0.08928776
20.73578,18.81874,17.68734,17.249489999999998,16.86419,0.15453225
20.64197,18.52633,17.06567,16.53579,16.21053,0.21808726
18.4522,17.39789,17.078210000000002,16.805999999999994,16.7241,0.041918337
20.76149,18.56763,17.34897,16.83926,16.46443,0.16366917
20.9922,19.03403,17.93526,17.39046,16.976979999999998,0.14795429
20.20707,18.30404,17.13875,16.725089999999998,16.28417,0.15529603
19.41851,18.17613,17.66241,17.25348,17.05265,0.08480805
17.72041,16.71265,16.3423,16.10374,15.966920000000002,0.044024706
25.13275,18.56416,17.421770000000002,16.93401,16.55234,0.15406877
18.92563,17.8397,17.203039999999998,16.866,16.68998,0.10961145
19.63015,18.12379,17.35042,16.93725,16.64904,0.10345638
19.52984,18.34859,17.67145,17.31435,17.11461,0.12121725
20.21589,18.33764,17.3266,16.88257,16.53531,0.12004405
17.296329999999998,15.49059,14.64821,14.2016,13.80332,0.042959273
19.8471,18.27795,17.5547,17.085810000000002,16.73586,0.0948444
19.81443,18.32127,17.63919,17.31598,17.032020000000006,0.08767557
19.24796,18.17846,17.65981,17.3038,17.15019,0.09995729
17.78606,16.3976,15.76845,15.4156,15.17405,0.0451836
20.21559,18.43668,17.44395,16.92428,16.53096,0.12950599
19.33572,18.0611,17.52582,17.24713,17.08241,0.0749495
21.11749,18.9042,17.7312,17.242070000000002,16.924979999999998,0.16177106
19.56411,17.82678,16.86038,16.4364,16.11662,0.10863435
19.31752,17.989320000000006,17.39043,17.15377,16.92249,0.07582718
21.14781,19.0279,17.77509,17.317339999999998,16.97544,0.180251
18.96603,17.543670000000002,16.78594,16.35389,16.06622,0.09557015
18.60061,17.42484,16.71801,16.3119,16.040470000000006,0.101049125
18.3622,16.408839999999998,15.5059,15.100320000000002,14.7946,0.061276317
20.80409,18.80933,17.43096,16.929660000000002,16.581570000000006,0.20763975
19.50571,17.6391,16.70371,16.29265,15.96796,0.09084922
19.87271,18.14507,17.17451,16.74636,16.41048,0.118094325
21.13025,18.80691,17.51226,17.02016,16.629479999999994,0.18694144
20.30429,18.57579,17.75444,17.366,17.0896,0.09790671
17.98536,16.006629999999998,15.12589,14.71579,14.384,0.05346316
19.37862,17.43021,16.49259,16.06579,15.7088,0.087058485
18.83133,17.55235,16.8989,16.54145,16.29213,0.086887956
19.28739,17.55809,16.7977,16.434720000000002,16.120279999999998,0.061695874
20.04743,18.48081,17.8246,17.47764,17.19361,0.07523656
19.32008,17.71275,16.835520000000002,16.44691,16.16615,0.100538015
20.10869,18.35084,17.1392,16.615479999999998,16.18685,0.17744792
19.39479,17.55258,16.59185,16.10846,15.75163,0.09837717
20.46609,18.53892,17.63111,17.232029999999998,16.93279,0.09811294
18.50935,17.33654,16.97002,16.75209,16.578310000000002,0.03472382
19.13216,17.813470000000006,17.08725,16.6858,16.41645,0.10510218
19.74337,17.89228,16.95362,16.52238,16.19107,0.09673101
19.79331,17.8831,16.87694,16.45543,16.048579999999998,0.11202651
20.22874,18.47968,17.59757,17.178539999999998,16.8542,0.108038604
17.34704,15.40956,14.5151,14.09301,13.77846,0.050611913
19.89855,18.36302,17.21136,16.72901,16.44499,0.17942
17.87097,16.86909,16.56227,16.33631,16.21906,0.03821528
20.74437,18.93542,17.62605,17.08062,16.69417,0.20485789
20.57808,18.4629,17.13925,16.61352,16.33269,0.18512547
19.45375,18.19235,17.421429999999994,17.010479999999998,16.707520000000002,0.12835032
20.43378,18.95635,17.89561,17.36235,16.99631,0.1710161
18.40108,16.67926,15.822679999999998,15.39655,15.0746,0.05682522
19.44689,18.11811,17.40481,17.07803,16.84825,0.10523003
16.423379999999998,14.49677,13.63021,13.21429,12.92308,0.037118375
20.27641,18.56325,17.70447,17.25657,16.89578,0.11077666
19.52494,18.07517,17.429270000000002,16.97718,16.659589999999998,0.08692795
20.47813,18.61936,17.4502,16.97963,16.64324,0.16199815
20.05147,18.31289,17.55846,17.1116,16.83146,0.08428627
20.85488,18.79896,17.51041,16.995910000000002,16.609579999999998,0.18720603
20.27629,18.25619,16.99172,16.50004,16.1417,0.17274535
18.9714,17.70202,17.20666,16.92687,16.73914,0.059087694
21.12767,18.73442,17.342370000000006,16.814339999999998,16.48534,0.2009607
19.04203,17.518710000000002,16.79828,16.37428,16.06219,0.07754123
18.88667,17.5075,16.90028,16.53312,16.37339,0.06945509
19.62755,18.10843,17.2428,16.782970000000002,16.4373,0.12057853
19.72356,17.798170000000006,16.64734,16.18061,15.83389,0.14173818
20.08141,18.07516,17.21329,16.751820000000002,16.43684,0.07974738
20.58312,18.60976,17.62872,17.223029999999998,16.89651,0.113631725
20.57451,18.85198,17.570999999999998,17.08588,16.75111,0.20291966
20.02751,18.09718,17.31204,16.87022,16.58879,0.06820285
19.83331,18.21387,17.380370000000006,16.99737,16.74249,0.10399622
18.46233,17.12955,16.58016,16.25147,16.05462,0.051935673
20.59022,18.51191,17.50829,17.08127,16.71953,0.1157403
18.27941,16.27571,15.348,14.93009,14.58129,0.06451917
21.19896,19.05565,17.63346,17.0967,16.697010000000002,0.22835857
20.58669,18.87683,17.60099,17.10828,16.7445,0.20290226
17.94335,16.80953,16.28451,16.04325,15.89366,0.05807817
18.9784,17.67145,17.01527,16.646179999999998,16.42544,0.088725984
17.808139999999995,16.02145,15.16288,14.751079999999998,14.43402,0.050732076
20.48869,18.74036,17.29757,16.76043,16.380470000000006,0.2269156
21.22645,19.08165,17.65731,17.13041,16.71591,0.23070627
20.24866,18.53455,17.67361,17.20356,16.81605,0.111394584
19.62679,17.70498,16.82105,16.39754,16.162329999999994,0.07847309
20.17534,18.2,17.11807,16.67604,16.30826,0.13153082
18.58144,17.45159,17.08397,16.81242,16.744239999999998,0.0445866
20.64919,18.47505,17.15333,16.63924,16.32265,0.18406785
19.47921,18.20766,17.59807,17.25565,17.008210000000002,0.095175445
19.42801,18.05455,17.31926,16.91355,16.589779999999998,0.10694361
20.64277,18.5597,17.288870000000006,16.79085,16.3996,0.17843527
19.56126,17.728679999999994,16.902910000000002,16.53172,16.22005,0.0700835
18.821,17.666079999999994,17.371760000000002,17.09534,16.9898,0.034130692
20.13409,18.1718,17.120260000000002,16.6741,16.33625,0.12386751
19.63049,18.25025,17.46892,17.0355,16.72302,0.121331275
20.38525,18.41362,17.5656,17.17892,16.91393,0.08208728
19.60629,17.93254,17.02052,16.58821,16.23402,0.10755861
18.69031,17.15684,16.47263,16.093870000000006,15.82845,0.05814445
18.19222,16.61859,15.78504,15.381379999999998,15.11351,0.06481892
18.79142,17.119329999999998,16.304289999999998,15.9056,15.60383,0.06579542
19.09529,17.78246,17.156579999999998,16.82633,16.61421,0.08315021
20.71518,18.54726,17.652620000000006,17.19775,16.853260000000002,0.0896759
17.66649,16.10008,15.29739,14.86722,14.53656,0.05012721
19.22204,17.68499,17.142,16.859370000000002,16.58599,0.040091395
18.29736,16.7318,15.98834,15.62316,15.35605,0.053202093
15.93974,14.63544,14.03096,13.78759,13.61277,0.015937326
20.35811,18.37135,17.32412,16.90038,16.5173,0.12627465
16.48489,14.64259,13.80698,13.39468,13.08872,0.033462167
20.12466,18.12607,17.05571,16.589570000000002,16.27722,0.12602788
20.14661,18.21975,17.29753,16.85574,16.52384,0.09650761
20.49412,18.47726,17.48226,17.055320000000002,16.69859,0.11479926
17.66078,16.48193,15.95492,15.61646,15.39709,0.0490188
18.66092,17.22457,16.46343,16.033379999999998,15.69748,0.08061236
20.37971,18.77359,17.69482,17.20702,16.78989,0.16864556
20.97,19.2111,17.75532,17.222520000000006,16.8798,0.2257067
18.99162,17.26322,16.48476,16.109679999999994,15.79284,0.06121856
19.53129,17.88746,17.02668,16.70738,16.50889,0.09510505
19.80193,17.71645,16.81573,16.39193,16.03301,0.07965958
20.47473,18.72858,17.649279999999994,17.28835,16.82985,0.15076125
18.67515,17.655079999999995,17.145429999999998,16.82389,16.65498,0.0877381
20.23489,18.36567,17.08066,16.583560000000002,16.22795,0.18327004
19.99836,18.60144,17.80881,17.36228,17.03129,0.1259113
19.08057,17.62151,16.92073,16.52658,16.28868,0.08196533
19.92505,17.99006,17.04233,16.593239999999998,16.2731,0.098095655
19.72504,17.88999,16.97925,16.556179999999998,16.25215,0.09091437
20.63106,18.68605,17.57445,17.12527,16.81372,0.14528602
19.49277,17.64795,16.82806,16.414620000000006,16.111810000000002,0.068529606
19.53461,18.00873,17.22516,16.83383,16.498920000000002,0.098518014
19.16038,17.86188,17.28267,16.9137,16.661620000000006,0.08005381
19.69856,18.17332,17.29822,16.83987,16.53271,0.12371677
19.83637,18.33152,17.55562,17.11853,16.816760000000002,0.110569954
20.0105,18.50106,17.7542,17.324070000000006,17.02466,0.10795623
19.94583,18.20354,17.10657,16.58095,16.2301,0.14979768
18.31144,17.34241,17.007070000000002,16.78517,16.688660000000002,0.053623617
20.16691,18.13639,16.92575,16.45436,16.063589999999998,0.15903479
19.07817,17.3093,16.407429999999998,15.95834,15.62329,0.08274901
19.2281,17.74511,16.81855,16.40329,16.08192,0.12350857
20.52552,18.67703,17.56502,17.12441,16.76791,0.1505953
19.3143,18.25926,17.85204,17.5729,17.425720000000002,0.06778973
17.31338,16.13555,15.66884,15.40333,15.19408,0.03236848
19.33878,17.68864,16.82818,16.3792,16.01897,0.095479965
20.51391,18.32248,17.12429,16.62226,16.27051,0.15437186
25.42873,19.24205,17.59141,16.98066,16.66374,0.24480253
19.51949,17.43224,16.52515,16.12304,15.78687,0.07529265
19.55669,17.61161,16.783920000000002,16.393320000000006,16.08297,0.064196885
19.61302,18.12803,17.404020000000006,16.9427,16.635720000000006,0.09956026
18.5289,16.84571,16.07542,15.663329999999998,15.40209,0.051020026
17.83362,16.26042,15.47914,15.02,14.70147,0.05042261
18.89837,17.761110000000006,17.2526,16.91894,16.770789999999998,0.079755306
19.07036,18.02256,17.37161,17.427139999999998,16.94827,0.0918026
16.04573,14.087420000000002,13.239070000000002,12.80554,12.50046,0.029640554
17.554560000000002,15.72991,14.95759,14.56381,14.26631,0.031793594
20.03914,18.21777,17.30726,16.885720000000006,16.528010000000002,0.0992471
19.79435,17.99444,17.08676,16.55963,16.16865,0.10145855
19.212,17.63735,16.94933,16.49144,16.17964,0.07179338
19.16676,18.12486,17.75998,17.45947,17.42051,0.06633127
20.57114,18.59388,17.59197,17.19577,16.85824,0.118030906
18.83274,17.656470000000006,17.25007,16.96479,16.860020000000002,0.052510083
20.52487,18.73651,17.69414,17.18034,16.80503,0.14546108
20.02681,18.55896,17.71912,17.25061,16.9629,0.13351774
19.50351,18.33273,17.78148,17.4962,17.35736,0.0878728
20.82467,18.77504,17.56759,17.08628,16.74035,0.16696143
18.88255,17.27533,16.429660000000002,15.95745,15.64702,0.08501059
20.3667,18.46734,17.38252,16.948079999999994,16.60739,0.1375826
20.58478,18.65376,17.49419,17.01074,16.7319,0.15565413
17.06793,15.66452,15.02124,14.73426,14.56509,0.033472538
20.51127,18.35692,17.27585,16.85725,16.41662,0.13057458
20.05009,18.553,17.45617,16.95971,16.58984,0.1773625
20.75805,18.61686,17.32859,16.834,16.48082,0.18043727
19.74624,18.11936,17.237560000000002,16.852339999999998,16.558139999999998,0.1092087
20.24098,18.4423,17.3833,16.90822,16.4888,0.14059597
20.60042,18.5542,17.45286,16.9492,16.62133,0.13982332
20.30757,18.53867,17.64039,17.21583,16.90599,0.111015975
20.16991,18.10831,16.93214,16.48621,16.14759,0.14791864
19.53125,17.59577,16.4826,16.039179999999998,15.679,0.12968165
18.80853,17.5708,17.07493,16.7603,16.577270000000002,0.06124997
19.03916,17.524379999999994,16.673479999999998,16.298460000000002,15.98866,0.09891677
17.64452,15.65069,14.71185,14.2775,13.93835,0.060697258
19.78956,17.91488,16.993920000000006,16.57467,16.23891,0.09235984
19.32646,18.21137,17.700960000000006,17.4258,17.22812,0.08908087
17.52334,15.92966,15.14563,14.761870000000002,14.42835,0.040778935
19.32309,18.14366,17.796889999999994,17.450210000000002,17.26631,0.05363208
18.82133,17.59703,16.95035,16.54883,16.290429999999994,0.09478474
19.68564,18.31915,17.39676,16.971429999999998,16.66434,0.14930797
18.75276,17.157329999999998,16.4694,16.087979999999998,15.80115,0.054224312
19.50485,17.42915,16.36385,15.98717,15.54788,0.113309085
19.363,18.23491,17.77046,17.46854,17.30424,0.077773094
19.57069,18.06891,17.33323,16.98165,16.734479999999998,0.09243286
18.46347,16.545920000000002,15.65162,15.23316,14.911179999999998,0.06111878
20.20395,18.4183,17.30076,16.832079999999998,16.50649,0.15231967
19.17078,17.28892,16.450570000000006,16.06075,15.74805,0.06420475
20.06133,18.19469,17.03709,16.57583,16.26089,0.1501686
19.5323,18.15155,17.3266,16.9435,16.63747,0.12357801
18.21264,17.02917,16.551370000000002,16.23351,16.0227,0.05097127
20.02054,18.28425,17.25637,16.78809,16.44051,0.13437325
18.36066,16.8667,16.1188,15.68964,15.39253,0.06281042
19.09481,17.71538,17.11188,16.764860000000002,16.55947,0.072083235
19.71301,18.57698,17.809639999999995,17.46651,17.19055,0.13620263
15.81012,14.85286,14.35535,14.11151,13.8991,0.031136272
19.57617,17.49249,16.39751,15.95222,15.58655,0.120101154
19.96167,18.17244,17.17761,16.76943,16.4829,0.11679536
19.21601,17.77457,16.96568,16.56643,16.31726,0.1071105
19.1886,17.758570000000006,16.96885,16.510279999999998,16.11385,0.10616428
20.28039,18.7106,17.70601,17.219720000000002,16.86599,0.15718526
19.53976,18.36472,17.34528,16.88374,16.53891,0.18801421
19.32384,17.45959,16.529529999999998,16.11536,15.78328,0.08713055
19.11356,17.347089999999998,16.4665,16.05762,15.751220000000002,0.07789892
17.197129999999998,15.51495,14.80343,14.42581,14.28947,0.023862539
16.52393,14.59294,13.76206,13.37495,13.06046,0.031914294
17.459,15.63009,14.84335,14.4778,14.201570000000002,0.033785522
18.91405,17.84727,17.41377,17.13864,16.94485,0.07103819
17.12637,16.05186,15.68987,15.46032,15.32627,0.025265215
20.25695,18.37653,17.26098,16.82234,16.52429,0.14232326
20.58235,18.746270000000006,17.692320000000006,17.28964,16.91103,0.13907719
18.85316,17.00323,16.06963,15.659670000000002,15.3176,0.07619196
17.7626,16.360960000000002,15.66293,15.334929999999998,15.078870000000002,0.05255997
17.753239999999995,16.40009,15.75387,15.36905,15.10801,0.050832868
18.40706,17.17878,16.60709,16.257,16.07155,0.065577805
19.2588,18.05528,17.46076,17.11105,16.88723,0.096086204
20.29514,18.49745,17.6442,17.24266,16.97721,0.098219454
19.753770000000006,18.23231,17.54845,17.21002,16.90275,0.08365488
21.25607,18.64833,17.62519,17.10746,16.64858,0.12615973
19.53545,17.68683,16.644170000000006,16.21161,15.85064,0.11758888
17.807779999999994,16.44122,15.85756,15.5125,15.29161,0.041478634
19.68778,18.5639,17.98029,17.59604,17.40642,0.09719747
19.98594,18.44927,17.57998,17.14047,16.7904,0.1266942
20.71484,18.65076,17.71259,17.28922,16.99171,0.10178512
19.78418,18.11631,17.4494,17.08476,16.86571,0.066206634
19.60038,18.11989,17.05074,16.58381,16.29498,0.16241282
19.0276,17.226010000000002,16.483629999999998,16.08304,15.75198,0.05069107
20.05377,18.42909,17.52679,17.13464,16.84026,0.12127477
20.15157,18.30407,17.35201,16.89573,16.58214,0.10907984
19.43955,18.17437,17.34151,16.90553,16.592029999999998,0.14009625
20.97025,19.02709,17.87005,17.398320000000002,17.0385,0.15613997
19.47466,17.94696,17.070610000000002,16.61049,16.28284,0.11788982
19.95942,18.23192,17.32916,16.8486,16.503410000000002,0.11126304
18.13854,16.9016,16.52448,16.25829,16.17041,0.03200853
18.29332,17.49237,17.2416,17.11596,16.98909,0.058166444
19.4849,18.16193,17.419079999999994,16.98124,16.70059,0.11850995
19.62934,18.45951,17.65831,17.22615,16.969720000000002,0.15136659
20.99555,18.9643,17.75967,17.27469,16.946189999999998,0.16865957
19.05676,17.71981,17.047810000000002,16.67165,16.39001,0.08948219
18.73765,17.5213,16.90776,16.5307,16.31936,0.08679974
19.89263,18.30923,17.60264,17.21162,16.939970000000002,0.08737886
18.21884,16.74981,16.06553,15.657979999999998,15.41809,0.054589927
19.31009,17.800520000000006,16.8276,16.37011,16.024620000000002,0.13295913
20.57264,18.49873,17.273629999999994,16.76135,16.38114,0.16750872
20.43775,18.69505,17.79165,17.29672,16.93626,0.119728684
20.46515,18.69082,17.64599,17.15051,16.78536,0.14518625
19.13544,17.44491,16.474339999999998,15.98848,15.64347,0.10764176
18.90908,17.344089999999998,16.63806,16.259439999999998,16.04042,0.065330744
18.77798,17.59496,17.09895,16.84346,16.608620000000002,0.06282765
19.97892,18.49254,17.811410000000006,17.44666,17.15764,0.0894897
18.52798,16.78691,16.08233,15.73186,15.484979999999998,0.035191417
20.21234,18.22043,16.96023,16.460929999999998,16.11806,0.17170763
17.92154,16.176920000000006,15.35714,14.93575,14.596229999999998,0.045256555
17.86506,16.46601,15.79095,15.36738,15.09616,0.053213835
16.43165,15.520270000000002,15.028579999999998,14.75609,14.44587,0.043650508
18.24352,16.761110000000002,16.05099,15.68079,15.42361,0.056023777
18.62584,17.31556,16.67289,16.28891,16.033,0.07613349
19.78274,17.9999,17.103679999999994,16.60448,16.405179999999998,0.1019817
19.32682,18.14664,17.65255,17.3415,17.21348,0.081438124
20.44728,18.49064,17.49236,17.06952,16.71048,0.11737418
20.83558,19.02038,17.80491,17.29437,16.9784,0.1766367
20.49488,18.41121,17.32666,16.84775,16.44681,0.13435858
18.87111,17.45949,16.704720000000002,16.30304,16.02131,0.09215641
20.36679,18.61,17.4295,16.95719,16.62785,0.17272723
20.131870000000006,18.07094,17.023889999999998,16.56304,16.16992,0.12051034
19.77283,17.85555,16.91229,16.47893,16.1758,0.09455997
19.29238,17.34436,16.43481,16.512079999999994,15.659679999999998,0.089520454
20.22314,18.37843,17.42077,17.02435,16.66874,0.10894489
20.97011,18.98044,17.742820000000005,17.26369,16.90775,0.17858243
20.6135,18.54101,17.532610000000002,17.0932,16.72511,0.11790413
18.61719,16.9464,16.26136,15.921129999999998,15.66329,0.039480448
17.41091,15.43873,14.52421,14.10209,13.75389,0.05465758
19.66698,18.19482,17.44866,17.058970000000002,16.77675,0.10228926
19.78091,18.0074,17.10069,16.59594,16.23447,0.1031726
20.34242,18.38297,17.45166,17.03065,16.72108,0.09912771
19.49226,18.24876,17.60868,17.18417,16.93463,0.10955483
20.25374,18.31255,17.27516,16.831889999999998,16.44391,0.12497687
18.655520000000006,17.7218,17.30003,17.06865,16.89873,0.07637739
19.46348,17.96734,17.34042,16.79071,16.509870000000006,0.08291012
20.18529,18.36224,17.43616,17.03206,16.73239,0.10516
19.35538,18.21166,17.72665,17.44756,17.25981,0.08065367
18.60545,17.79402,17.1951,16.84735,16.69132,0.12947136
19.01708,17.12947,16.2617,15.837079999999998,15.53395,0.06811583
19.80555,18.04845,17.20015,16.7619,16.4381,0.09162456
19.67745,18.35437,17.848,17.4922,17.23956,0.069067895
18.9136,16.95823,16.06085,15.64688,15.33137,0.067174315
20.44754,18.66905,17.56745,17.119329999999998,16.74992,0.15451097
19.91018,18.48882,17.86305,17.49879,17.21161,0.08257437
19.26253,18.01343,17.42332,17.02986,16.82356,0.09277201
18.98352,17.87515,17.42857,17.11758,17.017329999999998,0.073507786
19.93972,18.14553,17.18081,16.75265,16.41235,0.11090958
18.89364,17.53331,16.93337,16.64809,16.41347,0.06449884
19.45934,17.47832,16.42205,15.98763,15.62898,0.11360812
19.89964,18.12491,17.03738,16.61383,16.2318,0.13900214
19.9361,18.51376,17.59375,17.13601,16.823729999999998,0.15024453
18.93435,17.5005,16.77471,16.341720000000002,16.03622,0.08745223
20.34135,18.3925,17.45467,17.021179999999998,16.59412,0.10479599
18.86364,16.9261,15.90954,15.48083,15.1267,0.08880055
19.86416,17.94325,16.82589,16.36439,15.97681,0.13782603
20.18856,18.51848,17.54637,17.08301,16.75907,0.13569593
19.65598,18.57344,17.881439999999994,17.50317,17.26645,0.12608671
19.94088,18.55375,17.76565,17.3987,17.092679999999998,0.121255815
20.86942,18.91135,17.72759,17.253320000000002,16.847839999999998,0.16908741
19.14242,17.25649,16.1987,15.77256,15.40077,0.11048889
20.26067,18.42456,17.62823,17.28047,17.04557,0.07943636
20.67812,18.62411,17.596020000000006,17.15173,16.82076,0.123146
20.23972,19.16793,19.30448,20.29568,22.83204,-0.1721816
20.83383,18.78201,17.780179999999994,17.34532,16.98173,0.119396865
19.10734,18.16152,17.85575,17.6435,17.58244,0.05834323
18.42675,16.77958,15.95635,15.53871,15.1832,0.05772561
19.21215,18.1997,17.85357,17.63325,17.55872,0.05692506
17.37508,15.69816,15.0955,14.77516,14.5654,0.00826299
20.52513,18.64723,17.563779999999998,17.10847,16.7539,0.14197665
18.61085,17.51809,17.06091,16.82303,16.65455,0.062527835
20.01309,18.65697,17.93743,17.56198,17.33253,0.10285336
19.44671,18.38476,17.47822,17.03325,16.72567,0.1791088
19.11816,17.56635,16.90036,16.54769,16.34664,0.06314576
20.16249,18.60296,17.77867,17.354129999999998,17.028589999999998,0.11637598
20.94979,18.91958,17.63672,17.1636,16.82763,0.1874131
19.72334,18.3281,17.59021,17.17878,16.87499,0.11273432
19.5062,18.33482,17.739179999999994,17.39915,17.1727,0.10356891
16.50655,15.06163,14.42506,14.09684,13.86673,0.01729655
19.64553,18.05481,17.00047,16.55578,16.15585,0.14682597
20.57477,18.84544,17.787020000000005,17.354210000000002,16.96365,0.14716798
17.435389999999998,15.70974,14.898370000000002,14.46278,14.146120000000002,0.039195895
20.75499,18.73311,17.69615,17.214660000000002,16.820729999999998,0.13047338
20.02327,18.18372,17.24858,16.85325,16.50881,0.10052097
19.86779,18.20835,17.31286,16.881,16.55834,0.1132614
21.97393,18.70251,17.71435,17.27703,16.95776,0.1113829
20.98344,18.62786,17.48159,17.00393,16.58601,0.14760154
18.40535,17.267020000000002,16.80335,16.57255,16.40544,0.05603838
19.54822,17.63364,16.6382,16.20103,15.9036,0.10261512
19.64541,18.01482,17.09897,16.692729999999994,16.38421,0.11348605
19.61036,17.894460000000006,16.92742,16.473860000000002,16.09779,0.11413258
17.35671,15.89909,15.27764,14.86448,14.68374,0.032894015
19.46759,18.26987,17.6814,17.37751,17.182129999999994,0.0984202
17.8968,15.954670000000002,15.036929999999998,14.61653,14.25529,0.060284674
