u,g,r,i,z,redshift
19.81443,18.32127,17.63919,17.31598,17.032020000000006,0.08856947933333335
19.24796,18.17846,17.65981,17.3038,17.15019,0.101546056
17.78606,16.3976,15.76845,15.4156,15.17405,0.04575844573333335
20.21559,18.43668,17.44395,16.92428,16.53096,0.1195348326666667
19.33572,18.0611,17.52582,17.24713,17.08241,0.07039005533333333
21.11749,18.9042,17.7312,17.242070000000002,16.924979999999998,0.16459971000000007
19.56411,17.82678,16.86038,16.4364,16.11662,0.1011580363333333
19.31752,17.989320000000006,17.39043,17.15377,16.92249,0.06251329900000004
21.14781,19.0279,17.77509,17.317339999999998,16.97544,0.18764077000000004
18.96603,17.543670000000002,16.78594,16.35389,16.06622,0.10852312399999997
18.60061,17.42484,16.71801,16.3119,16.040470000000006,0.10793735866666668
18.3622,16.408839999999998,15.5059,15.100320000000002,14.7946,0.0614761572
20.80409,18.80933,17.43096,16.929660000000002,16.581570000000006,0.2099651966666667
19.50571,17.6391,16.70371,16.29265,15.96796,0.09559190433333331
19.87271,18.14507,17.17451,16.74636,16.41048,0.11066440599999999
21.13025,18.80691,17.51226,17.02016,16.629479999999994,0.19364846500000002
20.30429,18.57579,17.75444,17.366,17.0896,0.09594522066666668
17.98536,16.006629999999998,15.12589,14.71579,14.384,0.057693961600000024
19.37862,17.43021,16.49259,16.06579,15.7088,0.08437368173333332
18.83133,17.55235,16.8989,16.54145,16.29213,0.08469191116666668
19.28739,17.55809,16.7977,16.434720000000002,16.120279999999998,0.05147672046666668
20.04743,18.48081,17.8246,17.47764,17.19361,0.07661935600000001
19.32008,17.71275,16.835520000000002,16.44691,16.16615,0.10126658000000001
20.10869,18.35084,17.1392,16.615479999999998,16.18685,0.1785305626666667
19.39479,17.55258,16.59185,16.10846,15.75163,0.10197078299999998
20.46609,18.53892,17.63111,17.232029999999998,16.93279,0.097798561
18.50935,17.33654,16.97002,16.75209,16.578310000000002,0.041882342899999994
19.13216,17.813470000000006,17.08725,16.6858,16.41645,0.101638881
19.74337,17.89228,16.95362,16.52238,16.19107,0.08746214999999999
19.79331,17.8831,16.87694,16.45543,16.048579999999998,0.101898612
20.22874,18.47968,17.59757,17.178539999999998,16.8542,0.08580734666666663
17.34704,15.40956,14.5151,14.09301,13.77846,0.040825038666666674
19.89855,18.36302,17.21136,16.72901,16.44499,0.17223119099999995
17.87097,16.86909,16.56227,16.33631,16.21906,0.038676556733333325
20.74437,18.93542,17.62605,17.08062,16.69417,0.20152404933333337
20.57808,18.4629,17.13925,16.61352,16.33269,0.19338869866666664
19.45375,18.19235,17.421429999999994,17.010479999999998,16.707520000000002,0.13138729
20.43378,18.95635,17.89561,17.36235,16.99631,0.1678259503333334
18.40108,16.67926,15.822679999999998,15.39655,15.0746,0.059633620999999984
19.44689,18.11811,17.40481,17.07803,16.84825,0.11298194440000002
16.423379999999998,14.49677,13.63021,13.21429,12.92308,0.031193518333333316
20.27641,18.56325,17.70447,17.25657,16.89578,0.12757088399999994
19.52494,18.07517,17.429270000000002,16.97718,16.659589999999998,0.07069123226666661
20.47813,18.61936,17.4502,16.97963,16.64324,0.162197562
20.05147,18.31289,17.55846,17.1116,16.83146,0.08201938733333332
20.85488,18.79896,17.51041,16.995910000000002,16.609579999999998,0.1968077813333333
20.27629,18.25619,16.99172,16.50004,16.1417,0.1740799333333333
18.9714,17.70202,17.20666,16.92687,16.73914,0.05791372016666665
21.12767,18.73442,17.342370000000006,16.814339999999998,16.48534,0.22254658333333333
19.04203,17.518710000000002,16.79828,16.37428,16.06219,0.08122782460000005
18.88667,17.5075,16.90028,16.53312,16.37339,0.078616973
19.62755,18.10843,17.2428,16.782970000000002,16.4373,0.131777053
19.72356,17.798170000000006,16.64734,16.18061,15.83389,0.16063014333333342
20.08141,18.07516,17.21329,16.751820000000002,16.43684,0.08042294449999998
20.58312,18.60976,17.62872,17.223029999999998,16.89651,0.12038197400000004
20.57451,18.85198,17.570999999999998,17.08588,16.75111,0.1972729385714286
20.02751,18.09718,17.31204,16.87022,16.58879,0.07443718763333336
19.83331,18.21387,17.380370000000006,16.99737,16.74249,0.09779300099999995
18.46233,17.12955,16.58016,16.25147,16.05462,0.04380267199999998
20.59022,18.51191,17.50829,17.08127,16.71953,0.12367052199999995
18.27941,16.27571,15.348,14.93009,14.58129,0.06873951500000003
21.19896,19.05565,17.63346,17.0967,16.697010000000002,0.23043882333333335
20.58669,18.87683,17.60099,17.10828,16.7445,0.19786886047619054
17.94335,16.80953,16.28451,16.04325,15.89366,0.04202878200000001
18.9784,17.67145,17.01527,16.646179999999998,16.42544,0.08291839923333331
17.808139999999995,16.02145,15.16288,14.751079999999998,14.43402,0.052146068333333344
20.48869,18.74036,17.29757,16.76043,16.380470000000006,0.21633541999999994
21.22645,19.08165,17.65731,17.13041,16.71591,0.23137690400000005
20.24866,18.53455,17.67361,17.20356,16.81605,0.103578613
19.62679,17.70498,16.82105,16.39754,16.162329999999994,0.07107044333333333
20.17534,18.2,17.11807,16.67604,16.30826,0.1349016173333334
18.58144,17.45159,17.08397,16.81242,16.744239999999998,0.045472541666666685
20.64919,18.47505,17.15333,16.63924,16.32265,0.19516437866666667
19.47921,18.20766,17.59807,17.25565,17.008210000000002,0.09139358900000001
19.42801,18.05455,17.31926,16.91355,16.589779999999998,0.10060450433333339
20.64277,18.5597,17.288870000000006,16.79085,16.3996,0.17952907857142858
19.56126,17.728679999999994,16.902910000000002,16.53172,16.22005,0.07647116166666666
18.821,17.666079999999994,17.371760000000002,17.09534,16.9898,0.056792994
20.13409,18.1718,17.120260000000002,16.6741,16.33625,0.12709252033333335
19.63049,18.25025,17.46892,17.0355,16.72302,0.12188529599999999
20.38525,18.41362,17.5656,17.17892,16.91393,0.08263222400000002
19.60629,17.93254,17.02052,16.58821,16.23402,0.08751766500000001
18.69031,17.15684,16.47263,16.093870000000006,15.82845,0.07707784916666666
18.19222,16.61859,15.78504,15.381379999999998,15.11351,0.07627042160000001
18.79142,17.119329999999998,16.304289999999998,15.9056,15.60383,0.053938467285714296
19.09529,17.78246,17.156579999999998,16.82633,16.61421,0.08756199346666663
20.71518,18.54726,17.652620000000006,17.19775,16.853260000000002,0.11365193700000002
17.66649,16.10008,15.29739,14.86722,14.53656,0.0561523392
19.22204,17.68499,17.142,16.859370000000002,16.58599,0.06474229546666666
18.29736,16.7318,15.98834,15.62316,15.35605,0.059603644000000004
15.93974,14.63544,14.03096,13.78759,13.61277,0.028097157700000014
20.35811,18.37135,17.32412,16.90038,16.5173,0.11969423266666666
16.48489,14.64259,13.80698,13.39468,13.08872,0.025184454566666657
20.12466,18.12607,17.05571,16.589570000000002,16.27722,0.1361261457142857
20.14661,18.21975,17.29753,16.85574,16.52384,0.09979562266666671
20.49412,18.47726,17.48226,17.055320000000002,16.69859,0.11611886799999999
17.66078,16.48193,15.95492,15.61646,15.39709,0.0303216466
18.66092,17.22457,16.46343,16.033379999999998,15.69748,0.08916746819999999
20.37971,18.77359,17.69482,17.20702,16.78989,0.16759770666666662
20.97,19.2111,17.75532,17.222520000000006,16.8798,0.2172674813333334
18.99162,17.26322,16.48476,16.109679999999994,15.79284,0.07002760706666666
19.53129,17.88746,17.02668,16.70738,16.50889,0.07077012146666668
19.80193,17.71645,16.81573,16.39193,16.03301,0.07626939933333333
20.47473,18.72858,17.649279999999994,17.28835,16.82985,0.14343710999999998
18.67515,17.655079999999995,17.145429999999998,16.82389,16.65498,0.07892915240000001
20.23489,18.36567,17.08066,16.583560000000002,16.22795,0.17666834833333334
19.99836,18.60144,17.80881,17.36228,17.03129,0.13472440899999996
19.08057,17.62151,16.92073,16.52658,16.28868,0.09706231799999998
19.92505,17.99006,17.04233,16.593239999999998,16.2731,0.09752336573333334
19.72504,17.88999,16.97925,16.556179999999998,16.25215,0.07932379033333334
20.63106,18.68605,17.57445,17.12527,16.81372,0.15676658609523814
19.49277,17.64795,16.82806,16.414620000000006,16.111810000000002,0.06404344626666666
19.53461,18.00873,17.22516,16.83383,16.498920000000002,0.09813589633333333
19.16038,17.86188,17.28267,16.9137,16.661620000000006,0.0823116873333333
19.69856,18.17332,17.29822,16.83987,16.53271,0.1323366075
19.83637,18.33152,17.55562,17.11853,16.816760000000002,0.099229548
20.0105,18.50106,17.7542,17.324070000000006,17.02466,0.10915081880000001
19.94583,18.20354,17.10657,16.58095,16.2301,0.15759893366666666
18.31144,17.34241,17.007070000000002,16.78517,16.688660000000002,0.05038432090000001
20.16691,18.13639,16.92575,16.45436,16.063589999999998,0.16487205800000002
19.07817,17.3093,16.407429999999998,15.95834,15.62329,0.08371190466666668
19.2281,17.74511,16.81855,16.40329,16.08192,0.11263324833333332
20.52552,18.67703,17.56502,17.12441,16.76791,0.14922999333333334
19.3143,18.25926,17.85204,17.5729,17.425720000000002,0.08987307800000005
17.31338,16.13555,15.66884,15.40333,15.19408,0.037552310999999984
19.33878,17.68864,16.82818,16.3792,16.01897,0.09756529633333329
20.51391,18.32248,17.12429,16.62226,16.27051,0.1707727146666667
25.42873,19.24205,17.59141,16.98066,16.66374,0.24296854199999998
19.51949,17.43224,16.52515,16.12304,15.78687,0.07680334066666665
19.55669,17.61161,16.783920000000002,16.393320000000006,16.08297,0.0710685944
19.61302,18.12803,17.404020000000006,16.9427,16.635720000000006,0.11396308746666667
18.5289,16.84571,16.07542,15.663329999999998,15.40209,0.059669776533333344
17.83362,16.26042,15.47914,15.02,14.70147,0.05489657916666666
18.89837,17.761110000000006,17.2526,16.91894,16.770789999999998,0.06837637476190475
19.07036,18.02256,17.37161,17.427139999999998,16.94827,0.06882345379999999
16.04573,14.087420000000002,13.239070000000002,12.80554,12.50046,0.02720114899999999
17.554560000000002,15.72991,14.95759,14.56381,14.26631,0.037090315366666675
20.03914,18.21777,17.30726,16.885720000000006,16.528010000000002,0.09184334000000001
19.79435,17.99444,17.08676,16.55963,16.16865,0.10819788933333334
19.212,17.63735,16.94933,16.49144,16.17964,0.073236249
19.16676,18.12486,17.75998,17.45947,17.42051,0.06562642326666668
20.57114,18.59388,17.59197,17.19577,16.85824,0.12916454866666663
18.83274,17.656470000000006,17.25007,16.96479,16.860020000000002,0.05536218599999997
20.52487,18.73651,17.69414,17.18034,16.80503,0.13560836666666667
20.02681,18.55896,17.71912,17.25061,16.9629,0.14065544500000002
19.50351,18.33273,17.78148,17.4962,17.35736,0.092849605
20.82467,18.77504,17.56759,17.08628,16.74035,0.1753215069047619
18.88255,17.27533,16.429660000000002,15.95745,15.64702,0.08625734100000003
20.3667,18.46734,17.38252,16.948079999999994,16.60739,0.150390465
20.58478,18.65376,17.49419,17.01074,16.7319,0.1667306513333333
17.06793,15.66452,15.02124,14.73426,14.56509,0.03711492829696969
20.51127,18.35692,17.27585,16.85725,16.41662,0.13560946699999996
20.05009,18.553,17.45617,16.95971,16.58984,0.16862358599999996
20.75805,18.61686,17.32859,16.834,16.48082,0.18986867333333332
19.74624,18.11936,17.237560000000002,16.852339999999998,16.558139999999998,0.09812015099999996
20.24098,18.4423,17.3833,16.90822,16.4888,0.1299249353333333
20.60042,18.5542,17.45286,16.9492,16.62133,0.14874828733333334
20.30757,18.53867,17.64039,17.21583,16.90599,0.09396433199999997
20.16991,18.10831,16.93214,16.48621,16.14759,0.15860174000000002
19.53125,17.59577,16.4826,16.039179999999998,15.679,0.12303881533333332
18.80853,17.5708,17.07493,16.7603,16.577270000000002,0.0660471225
19.03916,17.524379999999994,16.673479999999998,16.298460000000002,15.98866,0.09128878966666668
17.64452,15.65069,14.71185,14.2775,13.93835,0.06368191333333337
19.78956,17.91488,16.993920000000006,16.57467,16.23891,0.08882377333333333
19.32646,18.21137,17.700960000000006,17.4258,17.22812,0.06581980453333332
17.52334,15.92966,15.14563,14.761870000000002,14.42835,0.04106160216666668
19.32309,18.14366,17.796889999999994,17.450210000000002,17.26631,0.06672159733333331
18.82133,17.59703,16.95035,16.54883,16.290429999999994,0.11210718666666664
19.68564,18.31915,17.39676,16.971429999999998,16.66434,0.16233160000000005
18.75276,17.157329999999998,16.4694,16.087979999999998,15.80115,0.0786837538
19.50485,17.42915,16.36385,15.98717,15.54788,0.11199204913333331
19.363,18.23491,17.77046,17.46854,17.30424,0.08932181299999996
19.57069,18.06891,17.33323,16.98165,16.734479999999998,0.06597451333333332
18.46347,16.545920000000002,15.65162,15.23316,14.911179999999998,0.061484208833333304
20.20395,18.4183,17.30076,16.832079999999998,16.50649,0.1632906427619048
19.17078,17.28892,16.450570000000006,16.06075,15.74805,0.057993038
20.06133,18.19469,17.03709,16.57583,16.26089,0.15526839999999997
19.5323,18.15155,17.3266,16.9435,16.63747,0.11982701520000003
18.21264,17.02917,16.551370000000002,16.23351,16.0227,0.04997417566666665
20.02054,18.28425,17.25637,16.78809,16.44051,0.12839583000000002
18.36066,16.8667,16.1188,15.68964,15.39253,0.06928094999999997
19.09481,17.71538,17.11188,16.764860000000002,16.55947,0.05639373173333334
19.71301,18.57698,17.809639999999995,17.46651,17.19055,0.15676893433333328
15.81012,14.85286,14.35535,14.11151,13.8991,0.016611931399999995
19.57617,17.49249,16.39751,15.95222,15.58655,0.11910372166666665
19.96167,18.17244,17.17761,16.76943,16.4829,0.10772641433333333
19.21601,17.77457,16.96568,16.56643,16.31726,0.11435063533333338
19.1886,17.758570000000006,16.96885,16.510279999999998,16.11385,0.10696544366666672
20.28039,18.7106,17.70601,17.219720000000002,16.86599,0.151742726
19.53976,18.36472,17.34528,16.88374,16.53891,0.18109663333333334
19.32384,17.45959,16.529529999999998,16.11536,15.78328,0.08259366533333334
19.11356,17.347089999999998,16.4665,16.05762,15.751220000000002,0.05870874500000002
17.197129999999998,15.51495,14.80343,14.42581,14.28947,0.03867741
16.52393,14.59294,13.76206,13.37495,13.06046,0.02876854269999999
17.459,15.63009,14.84335,14.4778,14.201570000000002,0.0409142195
18.91405,17.84727,17.41377,17.13864,16.94485,0.056185403166666655
17.12637,16.05186,15.68987,15.46032,15.32627,0.03531186266666666
20.25695,18.37653,17.26098,16.82234,16.52429,0.14575426266666666
20.58235,18.746270000000006,17.692320000000006,17.28964,16.91103,0.13739117399999998
18.85316,17.00323,16.06963,15.659670000000002,15.3176,0.06986192290000004
17.7626,16.360960000000002,15.66293,15.334929999999998,15.078870000000002,0.047631705066666676
17.753239999999995,16.40009,15.75387,15.36905,15.10801,0.0597458726666667
18.40706,17.17878,16.60709,16.257,16.07155,0.06360190666666665
19.2588,18.05528,17.46076,17.11105,16.88723,0.08905572283333334
20.29514,18.49745,17.6442,17.24266,16.97721,0.08837053566666665
19.753770000000006,18.23231,17.54845,17.21002,16.90275,0.07899061933333335
21.25607,18.64833,17.62519,17.10746,16.64858,0.13977865666666667
19.53545,17.68683,16.644170000000006,16.21161,15.85064,0.12361073500000007
17.807779999999994,16.44122,15.85756,15.5125,15.29161,0.05076392033333334
19.68778,18.5639,17.98029,17.59604,17.40642,0.1352823373333333
19.98594,18.44927,17.57998,17.14047,16.7904,0.12010446000000004
20.71484,18.65076,17.71259,17.28922,16.99171,0.10291499866666669
19.78418,18.11631,17.4494,17.08476,16.86571,0.085799246
19.60038,18.11989,17.05074,16.58381,16.29498,0.15002534533333342
19.0276,17.226010000000002,16.483629999999998,16.08304,15.75198,0.05403040006666667
20.05377,18.42909,17.52679,17.13464,16.84026,0.11053666419047625
20.15157,18.30407,17.35201,16.89573,16.58214,0.12056705666666664
19.43955,18.17437,17.34151,16.90553,16.592029999999998,0.13474457966666664
20.97025,19.02709,17.87005,17.398320000000002,17.0385,0.16307520600000008
19.47466,17.94696,17.070610000000002,16.61049,16.28284,0.12372238400000005
19.95942,18.23192,17.32916,16.8486,16.503410000000002,0.10485675166666666
18.13854,16.9016,16.52448,16.25829,16.17041,0.03743021816666667
18.29332,17.49237,17.2416,17.11596,16.98909,0.060023849
19.4849,18.16193,17.419079999999994,16.98124,16.70059,0.12390722866666662
19.62934,18.45951,17.65831,17.22615,16.969720000000002,0.161780756
20.99555,18.9643,17.75967,17.27469,16.946189999999998,0.1792595183333334
19.05676,17.71981,17.047810000000002,16.67165,16.39001,0.08592619150000003
18.73765,17.5213,16.90776,16.5307,16.31936,0.07149325400000003
19.89263,18.30923,17.60264,17.21162,16.939970000000002,0.08185669666666667
18.21884,16.74981,16.06553,15.657979999999998,15.41809,0.07399204533333334
19.31009,17.800520000000006,16.8276,16.37011,16.024620000000002,0.120170408
20.57264,18.49873,17.273629999999994,16.76135,16.38114,0.17120200000000005
20.43775,18.69505,17.79165,17.29672,16.93626,0.11033040599999998
20.46515,18.69082,17.64599,17.15051,16.78536,0.14180225999999993
19.13544,17.44491,16.474339999999998,15.98848,15.64347,0.090863096
18.90908,17.344089999999998,16.63806,16.259439999999998,16.04042,0.06971878633333331
18.77798,17.59496,17.09895,16.84346,16.608620000000002,0.06358246279999999
19.97892,18.49254,17.811410000000006,17.44666,17.15764,0.08236908133333333
18.52798,16.78691,16.08233,15.73186,15.484979999999998,0.049693107333333326
20.21234,18.22043,16.96023,16.460929999999998,16.11806,0.17047494999999993
17.92154,16.176920000000006,15.35714,14.93575,14.596229999999998,0.04268942753333335
17.86506,16.46601,15.79095,15.36738,15.09616,0.051818392000000005
16.43165,15.520270000000002,15.028579999999998,14.75609,14.44587,0.0257645606
18.24352,16.761110000000002,16.05099,15.68079,15.42361,0.07170851866666667
18.62584,17.31556,16.67289,16.28891,16.033,0.08392970499999995
19.78274,17.9999,17.103679999999994,16.60448,16.405179999999998,0.08983458549999998
19.32682,18.14664,17.65255,17.3415,17.21348,0.07030836300000003
20.44728,18.49064,17.49236,17.06952,16.71048,0.12054016199999998
20.83558,19.02038,17.80491,17.29437,16.9784,0.18358862333333334
20.49488,18.41121,17.32666,16.84775,16.44681,0.14087866666666668
18.87111,17.45949,16.704720000000002,16.30304,16.02131,0.08972964383333332
20.36679,18.61,17.4295,16.95719,16.62785,0.16452915866666667
20.131870000000006,18.07094,17.023889999999998,16.56304,16.16992,0.12849505799999997
19.77283,17.85555,16.91229,16.47893,16.1758,0.08891191800000002
19.29238,17.34436,16.43481,16.512079999999994,15.659679999999998,0.07159014773333337
20.22314,18.37843,17.42077,17.02435,16.66874,0.09727936616666667
20.97011,18.98044,17.742820000000005,17.26369,16.90775,0.18932661666666664
20.6135,18.54101,17.532610000000002,17.0932,16.72511,0.12074512966666667
18.61719,16.9464,16.26136,15.921129999999998,15.66329,0.06017776328571425
17.41091,15.43873,14.52421,14.10209,13.75389,0.03875551036666667
19.66698,18.19482,17.44866,17.058970000000002,16.77675,0.09647770900000001
19.78091,18.0074,17.10069,16.59594,16.23447,0.09729154233333333
20.34242,18.38297,17.45166,17.03065,16.72108,0.09018927366666663
19.49226,18.24876,17.60868,17.18417,16.93463,0.11150385399999996
20.25374,18.31255,17.27516,16.831889999999998,16.44391,0.118945759
18.655520000000006,17.7218,17.30003,17.06865,16.89873,0.05979325399999999
19.46348,17.96734,17.34042,16.79071,16.509870000000006,0.08663501733333337
20.18529,18.36224,17.43616,17.03206,16.73239,0.10009736680000002
19.35538,18.21166,17.72665,17.44756,17.25981,0.069952646
18.60545,17.79402,17.1951,16.84735,16.69132,0.08949178099999999
19.01708,17.12947,16.2617,15.837079999999998,15.53395,0.07628411400000001
19.80555,18.04845,17.20015,16.7619,16.4381,0.08126420399999999
19.67745,18.35437,17.848,17.4922,17.23956,0.075700568
18.9136,16.95823,16.06085,15.64688,15.33137,0.07625524669999999
20.44754,18.66905,17.56745,17.119329999999998,16.74992,0.1521281433333333
19.91018,18.48882,17.86305,17.49879,17.21161,0.07335443599999998
19.26253,18.01343,17.42332,17.02986,16.82356,0.08366433350000001
18.98352,17.87515,17.42857,17.11758,17.017329999999998,0.07028122599999997
19.93972,18.14553,17.18081,16.75265,16.41235,0.10540677733333333
18.89364,17.53331,16.93337,16.64809,16.41347,0.06512823050000004
19.45934,17.47832,16.42205,15.98763,15.62898,0.10754641866666668
19.89964,18.12491,17.03738,16.61383,16.2318,0.1351426866666667
19.9361,18.51376,17.59375,17.13601,16.823729999999998,0.14058902199999998
18.93435,17.5005,16.77471,16.341720000000002,16.03622,0.08466013800000002
20.34135,18.3925,17.45467,17.021179999999998,16.59412,0.09380182649999995
18.86364,16.9261,15.90954,15.48083,15.1267,0.08207617800000001
19.86416,17.94325,16.82589,16.36439,15.97681,0.14408037266666662
20.18856,18.51848,17.54637,17.08301,16.75907,0.14656440066666668
19.65598,18.57344,17.881439999999994,17.50317,17.26645,0.14351799833333329
19.94088,18.55375,17.76565,17.3987,17.092679999999998,0.12201147299999994
20.86942,18.91135,17.72759,17.253320000000002,16.847839999999998,0.16565529333333326
19.14242,17.25649,16.1987,15.77256,15.40077,0.09173137586666666
20.26067,18.42456,17.62823,17.28047,17.04557,0.091769598
20.67812,18.62411,17.596020000000006,17.15173,16.82076,0.132496498
20.23972,19.16793,19.30448,20.29568,22.83204,0.08025097999999999
20.83383,18.78201,17.780179999999994,17.34532,16.98173,0.12541919366666662
19.10734,18.16152,17.85575,17.6435,17.58244,0.055149576233333344
18.42675,16.77958,15.95635,15.53871,15.1832,0.05748787433333335
19.21215,18.1997,17.85357,17.63325,17.55872,0.054962454900000006
17.37508,15.69816,15.0955,14.77516,14.5654,0.037817424266666656
20.52513,18.64723,17.563779999999998,17.10847,16.7539,0.13926343033333333
18.61085,17.51809,17.06091,16.82303,16.65455,0.054444913900000017
20.01309,18.65697,17.93743,17.56198,17.33253,0.148388176
19.44671,18.38476,17.47822,17.03325,16.72567,0.19617300666666673
19.11816,17.56635,16.90036,16.54769,16.34664,0.07211548776666671
20.16249,18.60296,17.77867,17.354129999999998,17.028589999999998,0.10431535116666665
20.94979,18.91958,17.63672,17.1636,16.82763,0.19822379699999998
19.72334,18.3281,17.59021,17.17878,16.87499,0.10104540133333328
19.5062,18.33482,17.739179999999994,17.39915,17.1727,0.10633457933333335
16.50655,15.06163,14.42506,14.09684,13.86673,0.02578977126666667
19.64553,18.05481,17.00047,16.55578,16.15585,0.142319324
20.57477,18.84544,17.787020000000005,17.354210000000002,16.96365,0.14071687533333332
17.435389999999998,15.70974,14.898370000000002,14.46278,14.146120000000002,0.04684482299999998
20.75499,18.73311,17.69615,17.214660000000002,16.820729999999998,0.13230022066666666
20.02327,18.18372,17.24858,16.85325,16.50881,0.110337354
19.86779,18.20835,17.31286,16.881,16.55834,0.09100196900000004
21.97393,18.70251,17.71435,17.27703,16.95776,0.1497640050000001
20.98344,18.62786,17.48159,17.00393,16.58601,0.15569741599999998
18.40535,17.267020000000002,16.80335,16.57255,16.40544,0.04028395916666666
19.54822,17.63364,16.6382,16.20103,15.9036,0.10492521586666667
19.64541,18.01482,17.09897,16.692729999999994,16.38421,0.11328818666666665
19.61036,17.894460000000006,16.92742,16.473860000000002,16.09779,0.11543565300000001
17.35671,15.89909,15.27764,14.86448,14.68374,0.049813179333333346
19.46759,18.26987,17.6814,17.37751,17.182129999999994,0.08709998433333332
17.8968,15.954670000000002,15.036929999999998,14.61653,14.25529,0.04749340770000001
20.34982,18.01554,17.40166,17.05039,16.92933,0.06290506800000001
19.79716,18.18044,17.47962,17.09286,16.82066,0.088463405
20.35887,18.9196,17.84293,17.35669,17.00504,0.18032825266666674
20.32637,18.73506,17.79835,17.35239,16.988139999999998,0.1513626206666667
17.880770000000005,16.008329999999994,15.10251,14.68362,14.36187,0.045973741000000005
21.24831,19.54988,18.7395,17.87971,17.56336,0.148153132
19.47513,17.87252,16.95001,16.468989999999998,16.07434,0.12103727866666664
20.06824,18.54276,17.77721,17.301820000000006,16.968729999999994,0.09203998799999999
17.01495,15.392779999999998,14.63621,14.218379999999998,13.94521,0.029505400000000015
20.39692,18.40359,17.24811,16.70769,16.24783,0.15691272333333336
19.33698,17.92401,17.168110000000002,16.700979999999998,16.42726,0.11273374200000003
19.18985,17.414089999999998,16.50362,15.9199,15.48411,0.08475256666666668
18.52744,16.58589,15.70563,15.286170000000002,14.962929999999998,0.06184947399999997
20.51702,18.68235,17.62438,17.170479999999998,16.845579999999998,0.14244011999999998
19.79195,18.3048,17.44598,16.99408,16.73068,0.12115764300000001
19.01158,17.65721,16.998260000000002,16.60109,16.333460000000002,0.08481657173333332
19.20312,17.61794,16.79082,16.35659,16.05098,0.0989630423333333
21.85348,19.27258,17.785220000000006,17.21625,16.849079999999994,0.24569685999999996
19.57228,18.2441,17.65633,17.28906,17.077370000000002,0.10648190800000004
18.42428,16.742160000000002,15.973070000000002,15.58375,15.25632,0.05381304400000002
20.6207,18.79987,17.68366,17.250999999999998,16.88203,0.14735226476190474
20.50292,18.75196,17.601229999999994,17.160120000000006,16.8496,0.17689617999999996
19.52778,18.25817,17.50712,17.10494,16.89725,0.13073038600000003
17.68845,15.7056,14.79314,14.36887,14.05424,0.04912918
17.33756,16.33504,15.95784,15.74539,15.58844,0.029459121300000005
17.97237,16.86599,16.35374,16.065479999999994,15.81331,0.044974278
19.35217,17.424220000000002,16.68017,16.322860000000002,16.0709,0.05900727700000002
18.61229,17.471339999999998,17.06397,16.837770000000006,16.65646,0.04505098633333335
18.68091,17.1915,16.60512,16.2893,16.0323,0.07048939639999999
19.14397,17.97521,17.35729,16.982689999999998,16.76259,0.09901999799999993
19.19487,17.80826,16.983970000000006,16.569029999999998,16.29954,0.12224634333333328
20.62704,18.727870000000006,17.60257,17.15395,16.79478,0.15379121233333332
20.50796,18.48186,17.345229999999994,16.89977,16.57089,0.1521912636666667
20.16677,18.28278,17.113229999999998,16.585639999999998,16.23001,0.15519557666666667
19.21943,17.984720000000006,17.43095,17.12039,16.927770000000002,0.06470179700000003
19.01576,17.871920000000006,17.22813,16.83951,16.65405,0.11503583333333334
20.32938,18.16581,17.04972,16.55602,16.14366,0.148083153
20.85666,18.870520000000006,17.6604,17.19207,16.85574,0.18411063666666674
21.04014,18.84247,17.46658,16.96782,16.62116,0.2060747066666667
19.17448,17.45479,16.67534,16.31638,16.0233,0.07729419099999997
19.45403,17.573420000000002,16.51357,16.05309,15.682670000000002,0.11304308133333335
19.36694,17.64794,16.791320000000002,16.439120000000006,16.16946,0.07240174693333332
21.33151,19.09697,17.727439999999994,17.21571,16.898770000000006,0.22396889666666667
19.86709,18.331570000000006,17.3317,16.83338,16.4898,0.1366087754285714
17.94011,15.9749,15.1055,14.67806,14.369879999999998,0.05336161866666666
24.54161,19.68222,18.61007,18.1554,17.79285,0.16431538600000006
19.96056,18.56685,17.36335,16.83935,16.49026,0.1988577456666667
19.12735,17.93122,17.14996,16.72501,16.50969,0.13688037033333328
19.53761,18.53142,17.648989999999994,17.2187,16.986539999999998,0.17752312
19.6374,17.99321,16.9931,16.5507,16.2527,0.12993380200000001
19.29138,17.949479999999994,17.225089999999998,16.84854,16.558670000000006,0.09431192599999999
16.57403,14.85409,14.10586,13.72744,13.4538,0.027450943333333328
19.63504,18.34028,17.53425,17.13222,16.812929999999998,0.12853096999999994
19.92077,18.33628,17.43635,16.97273,16.645570000000006,0.11112898783333339
19.25625,17.99119,17.33849,16.93604,16.69266,0.12226917133333332
18.83736,17.41912,16.54782,16.16797,15.87429,0.07851237333333333
19.15482,17.92584,17.06157,16.61301,16.33488,0.15306097049999992
18.98654,17.05569,16.18686,15.7678,15.45385,0.07102222700000001
19.84668,17.86654,16.90256,16.46935,16.092660000000002,0.101513142
19.87335,18.12835,17.24326,16.83247,16.53378,0.09401549116666663
19.08532,18.04634,17.65025,17.403010000000002,17.28858,0.0583221
21.08515,18.96999,17.4662,16.90481,16.519029999999994,0.2395816633333334
20.01805,18.11476,17.12833,16.64757,16.25402,0.11142086733333327
19.88554,18.15577,17.314329999999998,16.90234,16.626920000000002,0.08787940716666666
19.91551,17.833560000000006,16.8802,16.46481,16.10054,0.087960469
18.5707,17.2973,16.5702,16.15794,15.873829999999998,0.07905608499999998
