u,g,r,i,z,redshift
20.08177,17.97775,16.79674,16.306420000000006,15.90656,0.15960995666666664
20.54251,18.5481,17.01841,16.46132,16.105420000000002,0.18142211500000002
18.62622,17.48013,16.91345,16.47652,16.26904,0.07169704883333333
19.37407,18.13643,17.670720000000006,17.38965,17.24856,0.06235131390000001
19.3614,17.69896,16.87355,16.47531,16.150170000000006,0.08084988233333334
19.95216,18.44131,17.71207,17.31447,16.95616,0.08363314460000001
20.57141,18.67575,17.65287,17.19177,16.80923,0.12493330566666666
19.34778,17.92866,17.202070000000006,16.817729999999994,16.5,0.08753932266666667
19.21944,17.915,17.33437,16.982779999999998,16.71614,0.08984879133333334
18.95444,17.64327,16.99755,16.60415,16.38716,0.09595282366666667
20.3256,18.26482,17.26793,16.79297,16.400029999999994,0.10518226971428574
19.66352,17.60732,16.62098,16.19851,15.85749,0.10013736333333333
20.04123,18.72544,17.77852,17.30528,17.02751,0.18222075361904763
20.02968,18.28785,17.41649,17.02167,16.7265,0.08977049766666663
20.18327,18.155520000000006,17.15653,16.74173,16.15447,0.11110014200000001
18.13317,17.04836,16.6059,16.35816,16.182370000000002,0.03310724146666667
19.39669,18.27949,17.85303,17.579710000000002,17.4587,0.06784946000000001
19.56196,17.914820000000006,17.19874,16.79456,16.58682,0.0645726356666667
20.63132,18.69406,17.55963,17.06949,16.647289999999998,0.14830790999999996
19.74577,18.38597,17.57426,17.16965,16.891920000000002,0.13618733266666663
19.57093,17.58866,16.50583,15.97887,15.54525,0.11975335599999999
18.01378,16.84676,16.36626,16.036279999999998,15.86544,0.04659921733333333
18.40094,16.42076,15.56325,15.127070000000002,14.77914,0.064382645
19.03005,17.25369,16.43974,16.08384,15.78445,0.06820379103333334
20.15551,18.60254,17.80888,17.3446,17.043329999999994,0.09808717533333335
19.83506,18.46176,17.59055,17.1115,16.79182,0.15658364533333322
19.71598,17.79873,16.87412,16.47092,16.147489999999998,0.09664571099999998
19.08305,17.34767,16.47803,16.072770000000002,15.76654,0.07215859616666669
17.17911,15.60353,14.94807,14.58864,14.329670000000002,0.04260576149999999
19.96111,18.14931,17.20289,16.814320000000002,16.50459,0.08529133089999999
20.07487,18.12048,17.126260000000002,16.6975,16.351779999999998,0.09839247375238093
20.74381,18.88801,17.69657,17.24157,16.893320000000006,0.16194414166666665
18.41069,17.438779999999998,16.65728,16.3243,16.155910000000002,0.07767469133333335
19.07651,17.89471,17.31353,17.00855,16.816,0.07498050799999999
19.96152,17.89251,16.948529999999998,16.55614,16.238979999999998,0.10123913466666666
20.40703,18.85987,17.762,17.32104,16.93404,0.17711254200000004
20.18135,18.64837,17.7006,17.223760000000002,16.933410000000002,0.15317342799999997
20.08125,18.22503,17.243920000000006,16.789089999999998,16.43196,0.11966514800000003
19.00101,17.43846,16.68564,16.314420000000002,16.02634,0.07039910706666666
20.60574,18.66007,17.48302,17.00056,16.62927,0.16800532333333332
21.4091,19.1995,17.62171,17.07453,16.714010000000002,0.256892763
18.51052,16.55134,15.61982,15.181770000000002,14.8552,0.05989337699999999
19.23399,18.02514,17.52959,17.257179999999998,17.15481,0.07014681988095241
18.47044,16.59327,15.62851,15.18046,14.77719,0.06257090133333333
15.79435,14.04149,13.25508,12.85993,12.6027,0.014631723599999997
19.97312,18.67938,17.7522,17.295479999999998,17.01599,0.18923203
18.54065,17.55872,17.05891,16.69924,16.53957,0.0583777245
18.6046,17.14515,16.50218,16.1917,15.78643,0.07509774083333333
19.61952,18.28467,17.59871,17.180979999999998,16.90182,0.10116742866666667
19.70841,18.20085,17.48351,17.09245,16.84447,0.10951486499999998
21.05474,18.60459,17.39078,16.87184,16.526429999999998,0.17672986833333343
19.02878,17.31447,16.48124,16.03989,15.745679999999998,0.07530516964285713
18.78106,16.9092,16.0508,15.66631,15.326529999999998,0.05966419750000001
19.49208,18.08339,17.39645,16.993470000000002,16.760089999999998,0.08097652966666667
19.49603,17.97591,17.18737,16.75091,16.45184,0.08158952839999997
20.3472,18.43248,17.50331,17.11757,16.79235,0.095982104
19.24332,18.15376,17.7391,17.52088,17.35644,0.06085650300000002
21.08175,20.19626,17.99488,17.52882,16.98638,0.19825570799999997
20.78857,18.6711,17.61534,17.14621,16.80548,0.1455243866666666
20.06863,18.07324,16.99184,16.53124,16.15866,0.13228844333333334
19.0896,17.74769,17.08851,16.692610000000002,16.45346,0.08041399160000003
20.68201,18.85633,17.66367,17.14878,16.8206,0.17327693500000002
18.84271,16.92184,15.9779,15.52748,15.210779999999998,0.07653743933333332
19.05006,17.15215,16.20476,15.74133,15.38165,0.08304993366666666
18.91632,17.54907,16.9551,16.594829999999998,16.37959,0.061062370000000026
18.8461,17.53983,16.88795,16.5274,16.30122,0.09128368953333336
20.35518,18.5465,17.4693,17.005879999999998,16.63234,0.142208732
18.869770000000006,17.861060000000005,17.42134,17.103820000000002,16.98848,0.08064041966666669
24.58762,19.32261,17.75026,17.16899,16.804479999999998,0.24990494500000004
20.68703,18.71322,17.75348,17.297179999999994,16.94341,0.10056310833333335
20.1179,18.4214,17.562070000000002,17.13102,16.7969,0.08367120450000001
19.52523,18.40753,17.81654,17.44483,17.27384,0.11365673800000002
20.10556,18.03901,17.00602,16.51585,16.11502,0.11402129866666674
20.36571,18.43776,17.47791,17.038079999999994,16.73405,0.11228337566666667
19.88655,18.29189,17.410339999999998,16.94146,16.573179999999994,0.11291190933333332
18.8437,17.644779999999994,17.09839,16.6438,16.39324,0.08202441083333331
17.22113,15.79974,15.19304,14.87095,14.70206,0.05654025233333333
20.28251,18.3779,17.39951,16.99982,16.68352,0.10183437219999998
19.45899,17.659129999999994,16.74559,16.30805,15.99014,0.09041977099999998
18.69828,17.1493,16.583679999999998,16.24992,16.02795,0.0622763216
19.36832,17.34604,16.29784,15.84245,15.47575,0.11328525199999998
20.15666,18.27073,17.284779999999998,16.82224,16.45339,0.11422968126984123
20.57244,18.62588,17.59016,17.16722,16.80914,0.1298187526666666
18.78564,17.1538,16.300520000000002,15.89604,15.59002,0.0796547396
16.82497,15.64474,15.14294,14.8819,14.66576,0.02760245184761905
16.39744,15.2775,14.80132,14.57293,14.35881,0.0187337903
20.05467,19.15886,18.57884,18.28035,18.12567,0.11596927066666664
21.3667,18.75418,17.55475,17.03708,16.64196,0.18218468
19.83674,18.19359,17.334570000000006,16.82874,16.482860000000002,0.11763341
19.40114,17.49209,16.59124,16.18198,15.85697,0.08322651039999997
19.34613,18.06819,17.407989999999998,17.06234,16.86978,0.08443988766666667
20.4649,18.70606,17.52313,17.03131,16.6349,0.16439255906666664
19.95951,17.97869,17.06638,16.62934,16.30746,0.08691685333333327
20.95363,18.67837,17.35418,16.80547,16.44279,0.19566709133333332
20.65816,18.60456,17.47651,17.04224,16.70386,0.15147055766666664
19.57251,17.66752,16.72189,16.2418,15.8898,0.10529032399999999
18.52276,17.6012,17.305970000000002,17.1518,17.010720000000006,0.049479251
20.56851,18.86788,17.352120000000006,16.76215,16.36625,0.25166053999999993
20.20277,18.42158,17.563470000000002,17.13922,16.80462,0.07950477970000001
17.7986,16.57726,16.036579999999994,15.74148,15.50534,0.04428471566666668
19.42654,18.04618,17.35589,16.99643,16.71105,0.08250437133333331
20.319370000000006,18.38367,17.18277,16.690360000000002,16.28935,0.17245758333333325
19.90361,18.002589999999994,17.058429999999998,16.518520000000002,16.12276,0.11230756200000001
20.35695,18.53536,17.48914,16.99909,16.699360000000002,0.13886399200000002
20.10876,18.058,16.98359,16.50627,16.08791,0.12467091600000002
19.86773,18.45453,17.64656,17.13864,16.8395,0.14630825999999994
19.39814,17.994239999999994,17.23785,16.85831,16.615470000000002,0.09135005133333336
19.33439,17.99125,17.15701,16.75427,16.40341,0.10588500600000002
19.50628,17.72983,16.794970000000006,16.35802,16.01553,0.09626326016666666
17.83376,16.2377,15.38455,14.95638,14.63109,0.04341032133333335
19.35696,18.15642,17.56767,17.21198,17.01504,0.09278574793333336
20.4909,18.53121,17.420579999999998,16.96128,16.60115,0.14185776000000003
19.77892,18.68358,17.93111,17.55779,17.340020000000006,0.161317446
18.27963,16.88391,16.240170000000006,15.83969,15.58755,0.07085570763333336
18.5242,17.58319,17.302039999999998,17.14273,17.15285,0.04973358599999999
19.74139,18.40592,17.65043,17.229670000000002,16.934379999999994,0.12774751
19.85797,17.95675,17.00066,16.5541,16.22418,0.10739700833333332
18.84306,17.18621,16.38813,15.95935,15.57261,0.06767883026666667
18.71771,16.78236,15.90654,15.46791,15.14205,0.0690506992
20.20621,18.12853,17.078139999999998,16.65023,16.29342,0.12206796200000002
19.96225,18.30803,17.39016,16.94827,16.661579999999994,0.10635447399999996
19.27144,17.330560000000002,16.50704,16.119239999999998,15.93418,0.0558013892
20.24452,18.57551,17.53395,17.02947,16.686429999999998,0.15895401433333328
18.48359,16.724829999999994,15.84396,15.39357,15.07515,0.059194925399999994
20.08682,18.12432,17.0789,16.63036,16.269070000000006,0.12161688228571427
20.92213,18.83046,17.515610000000002,16.958579999999998,16.58324,0.194580717
18.56561,17.30695,16.86157,16.58897,16.44098,0.04715948899999999
19.43353,18.1898,17.5203,17.17706,16.97097,0.11117360433333336
19.73427,17.97663,17.108810000000002,16.68496,16.32914,0.07595408863333333
18.5711,16.72738,15.8173,15.40381,15.05096,0.0630880868
19.42046,17.75301,16.91604,16.51539,16.21651,0.08027344333333333
20.09032,18.08485,16.956570000000006,16.49953,16.1428,0.14463659000000006
18.21833,16.20955,15.25519,14.83235,14.55546,0.07706696600000003
18.64691,17.25744,16.75561,16.43531,16.27109,0.07763012343333332
20.15299,18.50645,17.31542,16.85979,16.54179,0.165648776
20.40035,18.58875,17.76049,17.376160000000002,17.06557,0.09412816333333332
18.92871,17.914270000000005,17.71697,17.46445,17.43081,0.07467579999999999
19.78392,18.416120000000006,17.7083,17.29993,16.98895,0.11902476199999996
20.397920000000006,18.69343,17.72224,17.34429,17.03005,0.11966115933333335
19.38293,17.58035,16.76325,16.424879999999998,16.12203,0.05928581702857144
18.84447,17.88514,17.28683,16.96661,16.75156,0.09728750920000001
16.78436,14.73238,13.79787,13.33312,12.98141,0.02911575546666668
20.22632,18.3432,17.2631,16.80285,16.41702,0.13047427266666664
18.7016,17.48455,17.054920000000006,16.81997,16.6257,0.03860666799999999
18.30629,17.064420000000002,16.4633,16.11567,15.88553,0.07074335900000002
18.80645,17.06531,16.2271,15.87399,15.57254,0.05346888600000001
19.23025,17.94194,17.22966,16.865129999999994,16.62462,0.10183792666666665
20.20583,18.22207,16.93592,16.44136,16.09208,0.18036003166666675
18.7131,16.85514,15.96151,15.53517,15.208329999999998,0.07261526400000001
20.63831,18.41756,17.434060000000002,16.99837,16.660439999999998,0.12502362300000003
20.17619,18.43839,17.50358,17.09739,16.74165,0.1112499725
19.76064,18.00858,17.13991,16.70251,16.369020000000006,0.07433862133333331
16.855999999999998,15.2078,14.36775,13.922670000000002,13.58494,0.03169589546666667
20.13466,17.601960000000005,16.62429,16.21141,15.9706,0.10951384000000003
19.24725,17.274179999999998,16.193089999999998,15.71526,15.32538,0.08619854399999997
20.06531,18.23876,16.958820000000006,16.37556,15.97435,0.1785490500000001
20.04545,18.61156,17.83013,17.39305,17.06568,0.10863194200000002
20.49332,18.47256,17.46325,16.94899,16.572770000000002,0.13140272600000003
19.16895,17.83318,17.12086,16.71206,16.50294,0.1074147686
19.57143,18.0514,17.29579,16.88026,16.572860000000002,0.09881054216666665
19.29011,17.49205,16.525029999999994,16.08755,15.75741,0.08694800540000003
20.69316,18.6478,17.73706,17.29106,16.990820000000006,0.10134213400000001
20.71323,18.76895,17.850379999999994,17.42454,17.07444,0.102113011
19.47156,18.32821,17.61567,17.18423,16.92473,0.15573892999999994
18.28166,16.25711,15.34208,14.92508,14.55807,0.06432378533333334
20.53922,18.65642,17.6263,17.226570000000002,16.8759,0.12478788800000001
20.23149,18.78642,17.53116,17.00967,16.66038,0.16953280499999987
19.23604,17.59238,16.90783,16.58261,16.47749,0.07392003966666666
19.24843,17.61155,16.7814,16.36753,16.0237,0.094665767
18.90169,17.62292,16.99428,16.6271,16.45223,0.08994506216666666
20.06214,18.43882,17.678079999999994,17.283520000000006,16.982789999999998,0.09468460650000003
20.49443,18.86846,17.32975,16.79552,16.439420000000002,0.24938705999999997
19.04161,17.79946,17.2171,16.91358,16.70092,0.07809264840000005
18.83601,17.38082,16.59433,16.19705,15.92864,0.09051027299999999
19.02963,17.87806,17.35344,17.03903,16.85904,0.079461124
19.76354,17.89828,16.761,16.5024,16.164460000000002,0.11695823233333334
21.05453,19.02711,17.67915,17.12631,16.77795,0.2034496766666667
19.48694,17.59225,16.49182,16.02546,15.67584,0.11097234133333328
17.908379999999994,16.7527,16.3265,16.036820000000002,15.929529999999998,0.036309855000000016
19.08611,18.02566,17.43907,17.13099,16.89947,0.08193327419999998
18.48979,17.44185,17.02222,16.747139999999998,16.55159,0.048034959833333335
21.0505,18.87304,17.56757,16.997429999999998,16.65138,0.20154885499999994
18.89145,17.93967,17.66619,17.54627,17.34282,0.06935435100000001
20.26868,18.51335,17.671120000000005,17.291,16.97576,0.09558795046666665
19.95529,18.31028,17.22523,16.75616,16.38958,0.149969892
19.01852,17.99768,17.165770000000002,16.73161,16.405820000000002,0.15876706199999993
19.77129,17.84998,16.92605,16.50514,16.16003,0.0811946056666667
20.6047,18.48479,17.288729999999994,16.802429999999998,16.34413,0.1597594906666667
18.04773,17.03935,16.60499,16.24721,16.11123,0.04953041539999999
18.93315,18.01093,17.520410000000002,17.236179999999994,17.03201,0.09702560999999996
18.34358,16.382360000000002,15.47975,15.05351,14.72169,0.0641594045
20.507720000000006,18.72529,17.57668,17.08646,16.72554,0.17794808133333329
19.22788,18.12231,17.62779,17.3203,17.097520000000006,0.08017451883333336
19.02328,17.96024,17.52003,17.27901,17.105079999999994,0.063080045
19.76055,17.99921,17.085179999999998,16.65161,16.26742,0.09379289533333333
18.58398,17.0278,16.12465,15.66944,15.35438,0.071366592
19.57718,18.35831,17.40692,16.96317,16.67636,0.1948908366666666
19.93349,18.13592,17.16124,16.711029999999994,16.36307,0.110876103
20.58796,18.71298,17.518629999999998,17.05932,16.69039,0.17103178500000005
19.11014,17.90997,17.34971,17.02404,16.83024,0.06074147133333332
19.17936,17.86757,17.17093,16.799220000000002,16.523410000000002,0.1119500364
19.73969,17.9696,17.06394,16.64275,16.28258,0.0913734384666667
20.18803,18.13749,17.10876,16.67727,16.298,0.11411155433333339
20.23052,18.32712,17.377570000000002,16.87854,16.46782,0.1062088543333333
19.08578,18.1365,17.74152,17.55353,17.36252,0.06618053336666666
19.48312,17.8498,16.93978,16.52721,16.26301,0.12461852366666668
19.78528,17.722839999999994,16.73245,16.284470000000002,15.92984,0.10976770399999997
18.28673,16.96678,16.45119,16.08155,15.82911,0.06186216249999999
19.73908,17.95726,17.002229999999994,16.58155,16.2522,0.0918964474666667
18.97823,17.89929,17.38668,17.094520000000006,16.97205,0.08028428800000002
20.34865,18.65904,17.62941,17.18693,16.79992,0.12423902
19.11352,17.2392,16.27417,15.86414,15.53687,0.07484676016666665
20.4913,18.71315,17.64806,17.19577,16.838379999999994,0.14281298666666675
20.13273,17.769479999999994,16.59608,16.07858,15.67181,0.1616820900000001
20.9252,18.8027,17.64091,17.13503,16.75485,0.15602778666666675
20.56004,18.4996,17.28545,16.78057,16.36176,0.16706105933333334
19.72729,18.2023,17.28394,16.82715,16.482779999999998,0.13326816
21.19373,18.73649,17.535339999999998,17.010679999999994,16.59941,0.18810739
18.40687,17.32685,16.89548,16.686,16.515179999999994,0.04344540399999999
18.82681,17.78562,17.40586,17.23705,17.13974,0.03570426000000001
18.89614,17.95358,17.65205,17.4304,17.30343,0.07105705000000001
19.596,17.744629999999994,16.88235,16.47702,16.16972,0.10006688999999998
19.8094,18.44186,17.38968,16.88724,16.566,0.16671916499999995
20.87888,18.86356,17.7683,17.249010000000002,17.03923,0.1510731193333333
20.97267,18.87302,17.680120000000006,17.21467,16.87495,0.17240608733333332
20.90886,18.80866,17.62582,17.156979999999994,16.85639,0.16472249333333341
19.87461,18.60601,17.808510000000005,17.3193,17.02328,0.13640337366666672
18.67729,16.76114,15.86018,15.432479999999998,15.1145,0.06671292399999999
19.5116,17.6454,16.719839999999998,16.31363,15.97482,0.09141322983333333
21.01486,18.89503,17.708470000000005,17.219179999999998,16.861420000000006,0.167235529047619
20.72517,18.62762,17.5822,17.1505,16.77443,0.130606794
20.68381,18.78833,17.68914,17.16555,16.81614,0.1580159533333333
19.07257,17.07238,16.13322,15.70111,15.34547,0.08934370033333333
19.29537,18.08805,17.54682,17.16987,16.902379999999994,0.08568022399999999
21.40796,19.02113,17.52907,16.96096,16.53978,0.23418638166666667
18.96505,17.4857,16.658720000000002,16.24855,15.986770000000002,0.10309495566666667
20.2351,18.34192,17.314320000000002,16.919810000000002,16.62933,0.12003102399999997
15.29166,13.92787,13.28434,12.94107,12.85685,0.005727355357142856
19.42642,17.91364,17.20128,16.83628,16.59229,0.08242339333333336
17.511770000000002,16.13839,15.4889,15.12837,14.88172,0.05385649466666665
18.64006,16.95559,16.05613,15.63026,15.31933,0.06628190700000001
20.48576,18.5476,17.55603,17.2236,16.80911,0.11476169066666664
20.14384,18.3773,17.4049,16.97733,16.65706,0.10972432520000003
18.36712,17.00163,16.41541,15.99388,15.79238,0.07468418526666668
20.294220000000006,18.45862,17.620910000000006,17.21153,16.91465,0.090666627
19.59402,18.43479,17.79896,17.37859,17.13338,0.11938986899999998
19.86846,17.93844,17.0285,16.53105,16.24653,0.09290150966666667
17.46349,16.28345,15.62147,15.23124,14.962179999999998,0.04297399623333334
20.15351,18.26414,17.3493,16.94921,16.66442,0.0968475968
19.87056,18.29109,17.37598,16.8881,16.52005,0.12001577066666666
20.44248,18.5474,17.42492,16.95816,16.57493,0.149175404
18.42993,16.517,15.58976,15.17414,14.83398,0.06776964333333335
20.57223,18.496170000000006,17.22648,16.754920000000002,16.44506,0.18251456666666666
19.11508,17.896320000000006,17.43101,17.22898,17.0998,0.054489027
19.72963,17.69465,16.67006,16.14025,15.71704,0.11643581933333338
20.14533,18.51893,17.54711,17.06595,16.6606,0.1347160666666667
19.07081,17.83965,17.35651,17.0478,16.81429,0.06800988679999999
17.99643,16.9607,16.54629,16.293429999999994,16.05226,0.047707207
19.4084,18.04131,17.27809,16.861929999999994,16.594829999999998,0.09835645533333336
20.687620000000006,18.59128,17.73676,17.31119,16.93846,0.10061191600000002
20.24834,18.264,17.13729,16.66897,16.30239,0.14832255
20.18259,18.62912,17.820079999999994,17.399720000000002,17.00992,0.09985036199999998
19.15056,17.49031,16.67621,16.30398,15.99019,0.07451198333333335
18.9468,17.93274,17.56121,17.32912,17.17042,0.05858329033333333
20.11481,18.088,17.055429999999998,16.6477,16.241139999999998,0.12254378400000002
21.38407,19.12415,17.72931,17.20712,16.836,0.223903872
19.90156,18.37317,17.42083,16.96797,16.604470000000006,0.15459898400000005
20.49874,18.57151,17.49558,17.05855,16.71586,0.1362269293333333
18.55606,17.394820000000006,16.90984,16.66761,16.50285,0.043371648999999984
19.85319,18.00618,16.98153,16.518320000000006,16.19604,0.11589453495238089
20.18807,18.30235,17.4819,17.071720000000006,16.76781,0.08986816399999997
20.37428,18.54589,17.66925,17.23735,16.88941,0.10588887740000001
19.37155,18.34536,17.63926,17.27769,17.05725,0.1479029846666666
19.6897,18.36806,17.62995,17.20435,16.977320000000002,0.12595922999999998
18.96816,16.970270000000006,16.21036,15.716,15.43048,0.0661499346666667
20.41374,18.84509,17.92558,17.452479999999998,17.05426,0.1318500046666667
21.20103,18.81452,17.613429999999994,17.118029999999994,16.73858,0.1593804514285715
19.46772,17.42896,16.30395,15.85051,15.48096,0.12279175533333339
18.39698,16.43755,15.60226,15.18444,14.87914,0.0627216445
19.64905,18.27884,17.56399,17.1771,16.92118,0.09280210599999997
20.07179,18.5228,17.746560000000006,17.33875,17.1065,0.10250987613333334
19.43947,18.30553,17.78058,17.40498,17.20423,0.08938468200000001
20.28391,18.41987,17.49638,17.1345,16.81031,0.09237741399999999
20.58256,18.54511,17.75767,17.37673,16.9831,0.08598347199999999
19.45603,17.863789999999995,16.92877,16.51375,16.13,0.12995342799999998
20.06784,18.05791,16.87959,16.40704,16.06065,0.15204418000000003
19.80297,18.22513,17.26018,16.807779999999998,16.45666,0.11979805499999997
20.16057,18.21587,17.2934,16.87196,16.54358,0.0950324885
19.99415,18.34723,17.28978,16.82658,16.44582,0.14374445733333327
20.30119,18.44848,17.48346,17.06503,16.73944,0.12150804599999994
19.74857,18.25479,17.40476,17.129739999999998,17.1345,0.10584435333333332
20.84578,18.67126,17.501839999999998,16.91411,16.55885,0.1719710219047619
16.73004,14.93433,14.14242,13.7523,13.45111,0.028123138666666672
19.49153,17.96096,17.343410000000002,16.95419,16.806160000000002,0.06751475666666666
18.53592,17.36985,16.576710000000002,16.16082,15.86122,0.0968744519
17.03993,15.56587,14.92097,14.60048,14.36681,0.0349211784
20.14398,18.18726,17.58028,17.151320000000002,16.98109,0.084340092
19.45471,18.31751,17.87231,17.5324,17.3416,0.0692478911
19.94656,18.14897,17.30755,16.84311,16.58267,0.09375139049999999
18.44789,16.95328,16.438879999999994,15.958329999999998,15.69439,0.06068886093333336
19.85129,18.28744,17.46112,17.04567,16.74844,0.102051604
17.539089999999998,15.64258,14.799270000000002,14.396870000000002,14.081129999999998,0.04288976453333335
18.1216,16.20306,15.31144,14.86568,14.50636,0.05591302599999999
19.73201,18.06105,17.07987,16.65014,16.3109,0.1284218
20.03472,18.8572,17.84478,17.37954,17.06152,0.19553321500000004
19.31087,17.880489999999995,17.18315,16.78421,16.60591,0.08945197333333336
20.32688,18.32988,17.40379,16.946620000000006,16.48967,0.08991670566666667
19.01158,18.07096,17.595660000000006,17.27478,17.1408,0.09166110599999999
20.31231,18.51586,17.5051,17.01454,16.6246,0.13039878866666668
18.5986,16.81494,16.00639,15.619179999999998,15.31746,0.04733755166666663
20.93439,18.79581,17.72917,17.2541,16.87523,0.13621089
20.23372,18.54066,17.472260000000002,17.03171,16.69732,0.13618373200000003
18.63119,17.00767,16.27364,15.870679999999998,15.57111,0.060653245999999994
20.00527,17.6212,16.633760000000002,16.17151,15.98948,0.10330263666666668
17.51936,16.16057,15.633870000000002,15.34461,15.17741,0.04581075033333331
18.03521,16.17533,15.31855,14.85115,14.47502,0.05566988033333335
19.89813,17.923270000000006,16.869429999999998,16.42673,16.02009,0.11783436366666669
20.11816,17.996229999999994,17.12252,16.58812,16.234360000000002,0.09232201999999999
19.57585,17.55207,16.529429999999998,16.06714,15.67875,0.10612917399999999
19.24043,18.04169,17.46756,17.09168,16.876260000000002,0.0889668856666667
18.75451,16.7916,15.88629,15.418920000000002,15.04202,0.07670808119999999
19.15463,17.81823,17.161070000000002,16.79203,16.526989999999998,0.107807019
17.49172,16.25168,15.67132,15.32143,15.06029,0.045791595966666654
20.13088,18.2009,17.384539999999998,17.0141,16.69867,0.08504490333333335
21.14135,19.08142,17.82103,17.32212,16.95269,0.18767611666666675
19.30547,18.05452,17.62207,17.37762,17.18913,0.056135432166666686
19.18071,17.34072,16.404870000000006,15.900529999999998,15.47804,0.0947282673333333
18.87056,17.30433,16.63185,16.22096,15.89905,0.06233766216666666
20.28064,18.33083,17.26981,16.80326,16.41555,0.12651504266666666
18.12429,16.504379999999998,15.84249,15.50699,15.3756,0.06464076366666666
19.06805,17.624979999999994,16.855320000000006,16.44293,16.24529,0.09642230333333333
19.57771,18.24573,17.38286,16.91062,16.652420000000006,0.14648980766666667
20.74111,18.7407,17.2972,16.78214,16.4607,0.2157518666666666
19.1619,18.15781,17.76706,17.480320000000006,17.324089999999998,0.0746528462857143
20.14972,18.69351,17.66331,17.175729999999998,16.8875,0.172201418
20.92536,18.92873,17.67193,17.1966,16.87695,0.188669499
19.02076,17.71685,17.13516,16.76459,16.558770000000006,0.0740341306666667
20.11844,18.22015,17.24398,16.80722,16.48516,0.1196334726666667
19.45691,18.085,17.49099,17.10933,16.89369,0.07602152666666664
20.9521,18.87219,17.6018,17.031370000000006,16.67923,0.18816059999999993
19.110570000000006,17.31361,16.408739999999998,15.92078,15.53594,0.08861227333333328
20.41251,18.3982,17.34117,16.89828,16.5201,0.129853644
21.38134,18.83763,17.42892,16.94686,16.59132,0.21592515999999995
19.87949,18.38394,17.66549,17.29095,17.018929999999994,0.10898205180000002
20.1761,18.54102,17.682479999999995,17.22297,16.87803,0.11189781600000001
18.25089,16.54779,15.74569,15.34536,15.045420000000002,0.05568192849999999
17.58986,16.37625,15.97899,15.70487,15.53649,0.041631206300000015
19.31778,18.12064,17.56632,17.278489999999998,17.18059,0.07805841383333334
19.34928,17.87686,17.323079999999994,16.99822,16.85405,0.06407938366666667
20.48515,18.64711,17.24899,16.73714,16.39368,0.23138212
19.22382,17.36899,16.45205,16.01478,15.74999,0.08034886169999997
20.07737,18.25942,17.218429999999998,16.78995,16.45496,0.12643375600000004
19.75183,18.47403,17.82333,17.449279999999998,17.16442,0.09346512533333337
19.40579,18.0812,17.38926,17.00489,16.728289999999998,0.0758887548666667
20.09999,18.71102,17.775570000000005,17.29893,16.932570000000002,0.16236846200000005
20.48996,18.68406,17.81104,17.26439,16.97348,0.11746262500000001
19.96431,17.939770000000006,16.96615,16.54715,16.182489999999998,0.11444692966666667
20.31501,18.486420000000006,17.40462,16.92336,16.593410000000002,0.14621273
19.11903,17.47288,16.87051,16.57537,16.353920000000002,0.06830594213333332
19.54026,18.4371,17.72608,17.363970000000002,17.075770000000002,0.13128049399999997
19.18789,17.83855,17.438270000000006,17.30762,17.15106,0.06037341183333332
18.82662,17.1788,16.33075,15.92204,15.62827,0.07766055659999999
18.42973,17.29535,16.84465,16.5516,16.3663,0.0520691868
19.86542,18.433,17.46426,16.984560000000002,16.66866,0.16709569500000002
20.02485,18.20476,17.11561,16.68081,16.309070000000002,0.1377927933333333
20.24258,18.49355,17.633689999999994,17.2274,16.93935,0.09456081079999999
18.34641,16.452370000000002,15.575920000000002,15.1523,14.80839,0.066497675
19.19026,17.86884,17.21405,16.8586,16.6851,0.10110297600000001
20.85655,18.64158,17.50649,17.02396,16.6577,0.1616449183333333
19.13127,17.8276,17.196089999999998,16.75094,16.53358,0.11922195559999996
20.18932,18.07945,16.902479999999994,16.41866,16.00179,0.15782300000000005
19.62452,17.78903,16.934060000000002,16.49742,16.1449,0.083523636
18.62454,16.6541,15.7087,15.24085,14.86159,0.0783407413333333
20.36721,18.32387,17.4235,17.000420000000002,16.686629999999994,0.0875945303333333
19.2051,17.99925,17.37332,16.991329999999998,16.74982,0.1197541478666667
19.21703,18.240920000000006,17.88129,17.60935,17.49381,0.09945339700000001
20.49273,18.4913,17.51162,17.04141,16.61131,0.10841792166666667
20.67181,18.65672,17.74014,17.33316,16.982770000000002,0.09529137133333335
18.57047,16.7655,15.830279999999998,15.38203,15.01014,0.0652488724
19.37124,17.4174,16.39004,15.94636,15.59761,0.1080418913333333
18.92237,17.596829999999994,16.94526,16.5606,16.34004,0.10594453499999996
19.89941,17.845670000000005,16.85548,16.41568,16.04277,0.10336030300000001
20.06195,18.25068,17.33246,16.85949,16.4528,0.10934957233333333
19.67893,17.65963,16.5276,16.03387,15.598529999999998,0.13863291000000003
19.62823,18.52189,17.71477,17.30573,17.04753,0.16839383000000005
19.83511,17.85878,16.89323,16.46186,16.0951,0.0984271493333333
18.37387,16.76644,15.99924,15.54934,15.18011,0.05903094266666666
19.968020000000006,18.71612,17.80609,17.35059,17.05655,0.1690469742857143
19.91586,18.05202,17.11455,16.68188,16.32047,0.10702673666666668
18.58472,17.706329999999994,17.427,17.11066,17.07709,0.05509367733333333
19.70389,18.34159,17.78419,17.39483,17.1605,0.07830366300000001
19.68063,18.1548,17.33694,16.94886,16.6483,0.11440505133333334
